,corp_code,stock_code,corp_cls,corp_name,sector,product
263,00102751,002140,Y,고려산업,"곡물가공품, 전분 및 전분제품 제조업","배합사료,플라스틱용기 제조/부동산 임대"
264,01032583,198440,K,고려시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘"
265,00336297,049720,K,고려신용정보,기타 사업지원 서비스업,"채권추심, 신용조사"
266,00102858,010130,Y,고려아연,1차 비철금속 제조업,"연,아연괴 제조,판매"
267,00103006,002240,Y,고려제강,1차 철강 제조업,"PC강선,선재 2차제품,와이어로프,비드와이어,SC(Surpass Coat) Stand,각종선재 제조,도매"
268,00103015,014570,K,고려제약,의약품 제조업,"하벤(종합감기약),뉴로메드(치매치료제)등"
269,01399071,348150,K,고바이오랩,자연과학 및 공학 연구개발업,마이크로바이옴 치료제 및 건강기능식품
270,00579999,098460,K,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비
271,00249502,035290,K,골드앤에스,"서적, 잡지 및 기타 인쇄물 출판업","방과후컴퓨터상설반,교재및CD"
272,00255105,038530,K,골드퍼시픽,생활용품 도매업,"핸드백 및 지갑, 과학기자재, 실험용시약 등"
273,01168143,900280,K,골든센츄리,기타 금융업,트랙터용 휠 및 타이어
274,01067516,215000,K,골프존,소프트웨어 개발 및 공급업,골프시뮬레이터
275,00674498,121440,K,골프존뉴딘홀딩스,상품 중개업,골프시뮬레이터
276,01307335,366030,K,공구우먼,"섬유, 의복, 신발 및 가죽제품 소매업",플러스사이즈 여성용 의류 및 잡화
277,00103592,009290,Y,광동제약,의약품 제조업,"의약품,식음료 제조,도매"
278,00103662,017040,Y,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역"
279,00186452,029480,K,광무,통신 및 방송 장비 제조업,"네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리"
280,00152729,017900,Y,광전자,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매"
281,00220561,037710,Y,광주신세계,종합 소매업,백화점
282,00104120,026910,K,광진실업,1차 철강 제조업,마봉
283,01582228,397880,K,교보11호스팩,금융 지원 서비스업,기업인수 및 합병
284,01620713,421800,K,교보12호스팩,금융 지원 서비스업,기업인수 및 합병
285,01677678,440790,K,교보13호스팩,금융 지원 서비스업,기업 인수 및 합병
286,00113359,030610,Y,교보증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수"
287,00453284,339770,Y,교촌에프앤비,음·식료품 및 담배 도매업,치킨 프랜차이즈
288,00202060,053270,K,구영테크,자동차 신품 부품 제조업,엔진 브라켓(Engine Bracket) 등
289,00104388,007690,Y,국도화학,기초 화학물질 제조업,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매"
290,00168331,005320,Y,국동,생활용품 도매업,"셔츠,스웨터,파자마(섬유제품) 제조,판매,수출/부동산 임대"
291,00104519,001140,Y,국보,도로 화물 운송업,"화물자동차운송,콘테이너운송,수출입화물보관,도로운송,CY보관,하역"
292,00253985,066620,K,국보디자인,실내건축 및 건축마무리 공사업,인테리어디자인
293,00256715,043650,K,국순당,알코올음료 제조업,탁주 및 약주
294,00104537,006050,K,국영지앤엠,유리 및 유리제품 제조업,강화유리
295,00203847,060480,K,국일신동,1차 비철금속 제조업,황동봉
296,01329957,307750,K,국전약품,의약품 제조업,기업 인수 및 합병
297,00104722,002720,Y,국제약품,의약품 제조업,"항생제,안약,제약 제조,도매"
298,00244561,035080,K,그래디언트,무점포 소매업,전자상거래
299,00671978,204020,K,그리티,봉제의복 제조업,"내의(원더브라, 플레이텍스, 미싱도로시, 르페)"
300,00454946,083420,Y,그린케미칼,기타 화학제품 제조업,"비이온계면활성제 제조,도매"
301,00602279,186230,K,그린플러스,1차 비철금속 제조업,"첨단유리온실, 온실용자재설치공사, 알루미늄 압출/가공제품"
302,00105156,014530,Y,극동유화,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소"
303,00783246,900070,K,글로벌에스엠,기타 금융업,"자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)"
304,01042711,204620,K,글로벌텍스프리,금융 지원 서비스업,환급창구운영사업
305,00159731,019660,K,글로본,상품 종합 도매업,화장품 외
306,00105299,014280,Y,금강공업,1차 철강 제조업,"건설가설재,강관,거푸집 제조,판매"
307,00105475,053260,K,금강철강,1차 철강 제조업,"냉연압연강판, 산세코일"
308,00168401,008870,Y,금비,유리 및 유리제품 제조업,"유리제품(주류병) 제조/화장품 도소매,수입(병제조기기)"
309,00106119,001570,Y,금양,기초 화학물질 제조업,"발포제,사카린,OPTSA,베나졸,TCA 제조"
310,00872656,282720,K,금양그린파워,전기 및 통신 공사업,"플랜트, 발전소 및 신재생에너지 발전소 공사 및 용역"
311,00106313,002990,Y,금호건설,건물 건설업,"종합건설/여객운송,관광/부동산 임대,분양"
312,00106368,011780,Y,금호석유화학,기초 화학물질 제조업,"합성고무 SBR(스티렌부타디엔러버),BR(폴리부타디엔러버),합성수지,BD,라텍스 제조,도소매"
313,00105606,214330,Y,금호에이치티,자동차 신품 부품 제조업,자동차용 전구 및 LED모듈
314,00106395,001210,Y,금호전기,전구 및 조명장치 제조업,"형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매"
315,00481454,073240,Y,금호타이어,고무제품 제조업,"타이어,튜브 제조,도매,무역"
316,00176516,036190,K,금화피에스시,전기 및 통신 공사업,"설비,철물,전기,강구조물"
317,00377018,049080,K,기가레인,특수 목적용 기계 제조업,RF통신부품 및 반도체 장비
318,00258421,035460,K,기산텔레콤,통신 및 방송 장비 제조업,"광모듈, 에코 켄슬러, 중계기, VoIP Server등"
319,00106614,092440,Y,기신정기,특수 목적용 기계 제조업,"몰드베이스,금형부품,정밀기계기구 제조,도매,무역"
320,00106641,000270,Y,기아,자동차용 엔진 및 자동차 제조업,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비"
321,00149646,024110,Y,기업은행,은행 및 저축기관,은행업
322,00129420,013700,Y,까뮤이앤씨,건물 건설업,"토목공사,건축공사/부동산 임대"
323,01181807,308100,K,까스텔바작,"섬유, 의복, 신발 및 가죽제품 소매업",골프의류 및 골프잡화
324,00113492,004540,Y,깨끗한나라,"펄프, 종이 및 판지 제조업","펄프,판지원지,화장지 제조,수출입"
325,01586455,407400,K,꿈비,가구 제조업,"놀이방매트, 유아거실가구 등"
326,00994994,187790,K,나노,기초 화학물질 제조업,SCR촉매
327,01136001,286750,K,나노브릭,기초 화학물질 제조업,"보안응용제품(M-tag 및 M-pac), 보안소재제품(M-secuprint)"
328,00439965,121600,K,나노신소재,기타 화학제품 제조업,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등"
329,00660459,247660,K,나노씨엠에스,전자부품 제조업,"근적외선 흡수/반사 안료, 자외선 유기형광 안료, 적외선 발광체"
330,00230425,039860,K,나노엔텍,의료용 기기 제조업,의료기기 및 실험기기
331,00542074,091970,K,나노캠텍,플라스틱제품 제조업,투명전도성관련제품
332,01524118,417010,K,나노팀,일반 목적용 기계 제조업,전기차용 방열제품
333,00297095,051490,K,나라엠앤디,특수 목적용 기계 제조업,"금형,사출 및 판금부품"
334,00362122,137080,K,나래나노텍,특수 목적용 기계 제조업,"디스플레이 장비 (포토, 코팅, 모듈 장비)"
335,00819374,190510,K,나무가,전자부품 제조업,"스마트폰 카메라모듈, 노트북 카메라모듈"
336,01136348,242040,K,나무기술,소프트웨어 개발 및 공급업,응용소프트웨어 개발 및 공급업
337,00486097,089600,K,나스미디어,광고업,광고매체 판매
338,00651017,293580,K,나우IB,기타 금융업,"투자조합, PEF 결성 및 투자"
339,00767628,138610,K,나이벡,의료용품 및 기타 의약 관련제품 제조업,"치아미백제,치과용 골이식재"
340,00606293,130580,K,나이스디앤비,기타 사업지원 서비스업,기업신용조사 보고서
341,00264945,036800,K,나이스정보통신,전기 통신업,카드 VAN사업
342,01208849,267320,K,나인테크,특수 목적용 기계 제조업,이차전지 제조 장비
343,00107066,001260,Y,남광토건,토목 건설업,"토목공사,건축공사,기전공사,측량설계시공,용역/철구조물 제조"
344,00107224,008350,Y,남선알미늄,1차 비철금속 제조업,알미늄샷시 제조/환경사업
345,00172185,004270,Y,남성,기타 전문 도매업,"수출입(카오디오)/통신기기 제조,판매/이동통신,유선방송,정보통신/생활필수품,식품 판매/부동산 임대"
346,00107598,003920,Y,남양유업,낙농제품 및 식용빙과류 제조업,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매"
347,00107987,025860,Y,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매"
348,00245694,111710,K,남화산업,스포츠 서비스업,골프장 서비스
349,00108001,091590,K,남화토건,건물 건설업,"건축공사, 토목공사"
350,00923792,168330,K,내츄럴엔도텍,자연과학 및 공학 연구개발업,"백수오 여성호르몬제, 백수오등복합추출물(원료)"
351,00599106,094860,K,네오리진,소프트웨어 개발 및 공급업,네트워크장비공급및인터넷트래픽솔루션
352,01170865,253590,K,네오셈,특수 목적용 기계 제조업,반도체 검사장비
353,00876865,212560,K,네오오토,자동차 신품 부품 제조업,"피니언 기어, 디프 어셈블리, 대형기어"
354,00628860,095660,K,네오위즈,소프트웨어 개발 및 공급업,"피망,스페셜포스"
355,00266952,042420,K,네오위즈홀딩스,소프트웨어 개발 및 공급업,지주사업
356,01511558,950220,K,네오이뮨텍,자연과학 및 공학 연구개발업,면역항암제
357,01219155,311390,K,네오크레마,기타 식품 제조업,기능성 식품 원료
358,00447928,085910,K,네오티스,자동차 신품 부품 제조업,"마이크로비트,샤프트"
359,00551920,092730,K,네오팜,기타 화학제품 제조업,생체기능성(아토피)보습제
360,01246034,290660,K,네오펙트,의료용 기기 제조업,라파엘스마트글러브 외
361,01325429,306620,K,네온테크,특수 목적용 기계 제조업,기업인수합병
362,00842585,153460,K,네이블커뮤니케이션즈,소프트웨어 개발 및 공급업,"유무선융합 인프라, 클라이언트 및 All-IP 통신보안"
363,00117276,007390,K,네이처셀,기초 의약물질 및 생물학적 제제 제조업,닥터쥬크르
364,00227333,033640,K,네패스,반도체 제조업,반도체및TFT-LCD용현상액
365,01368354,330860,K,네패스아크,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트 서비스
366,00167192,005720,Y,넥센,고무제품 제조업,"자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입"
367,00173874,002350,Y,넥센타이어,고무제품 제조업,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조"
368,00614593,137940,K,넥스트아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","LCD 편광필름 검사장비, BLU 검사장비 등"
369,01515864,396270,K,넥스트칩,반도체 제조업,"차량 및 자율주행차용 비메모리 반도체(ISP, AHD, ADAS/AD)"
370,01080252,348210,K,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등)
371,01096341,225570,K,넥슨게임즈,소프트웨어 개발 및 공급업,기업인수합병
372,01067808,217270,K,넵튠,소프트웨어 개발 및 공급업,모바일게임
373,00904672,251270,Y,넷마블,소프트웨어 개발 및 공급업,온라인·모바일 게임 소프트웨어 개발 및 공급
374,00632845,104620,K,노랑풍선,여행사 및 기타 여행보조 서비스업,"국내외여행 알선, 항공권 판매"
375,00583442,090350,Y,노루페인트,기타 화학제품 제조업,페인트 제조
376,00113508,000320,Y,노루홀딩스,기타 금융업,지주사업
377,00811372,194700,K,노바렉스,기타 식품 제조업,건강기능식품 제조
378,01259232,285490,K,노바텍,그외 기타 제품 제조업,"Magnet, Shield Magnet, 심재"
379,01494118,376930,K,노을,의료용 기기 제조업,융복합 체외진단 플랫폼
380,00129679,006280,Y,녹십자,의약품 제조업,"알부민외 제조,판매"
381,00513948,142280,K,녹십자엠에스,의료용품 및 기타 의약 관련제품 제조업,"혈액백, 진단시약, 혈액투석액"
382,01135057,234690,K,녹십자웰빙,의약품 제조업,"전문의약품, 건강기능식품"
383,00108135,005250,Y,녹십자홀딩스,회사 본부 및 경영 컨설팅 서비스업,"알부민,유로키나제,간염백신,유행성출혈열백신 제조"
384,00108241,004370,Y,농심,기타 식품 제조업,"라면,스낵,유지 제조,도매,수출입"
385,00459871,072710,Y,농심홀딩스,기타 금융업,"지주회사,투자자문,경영컨설팅 서비스"
386,00176835,054050,K,농우바이오,작물 재배업,"고추, 수박, 참외(메론), 오이, 호박, 무, 배추 등"
387,00410997,069140,K,누리플랜,"구조용 금속제품, 탱크 및 증기발생기 제조업","경관조명, 경관시설"
388,00269889,040160,K,누리플렉스,소프트웨어 개발 및 공급업,"지능형검침인프라(AMI),에너지관리시스템, 플랫폼 SW"
389,01394669,332290,K,누보,"비료, 농약 및 살균, 살충제 제조업",기업 인수 및 합병
390,01336461,348340,K,뉴로메카,특수 목적용 기계 제조업,"협동로봇, 협동로봇 자동화 플랫폼, 로봇제어기 등"
391,00351375,060260,K,뉴보텍,플라스틱제품 제조업,"고강성 PVC DC, HDPE 등"
392,00105040,012340,K,뉴인텍,전자부품 제조업,콘덴서
393,01214248,270870,K,뉴트리,기타 식품 제조업,"에버콜라겐, 지노마스터 등"
394,00521390,144960,K,뉴파워프라즈마,특수 목적용 기계 제조업,플라즈마 세정기(Remote Plasma Cleaning Generator)
395,00493510,085670,K,뉴프렉스,전자부품 제조업,연성인쇄회로기판
396,00389970,064260,K,다날,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제
397,01416642,340360,K,다보링크,통신 및 방송 장비 제조업,"AP, APController 외"
398,00268251,039560,K,다산네트웍스,통신 및 방송 장비 제조업,네트워크 통신장비
